# **S.energy	elast	eps_norm	eps_x	eps_y	eps_z	gradVWork	i	kinetic	nonviscDamp	plast	q	sigM	sig_norm	sig_x	sig_y	sig_z	step	t	unbE	unbF
nan	9.19604767459e-05	0.0168270316484	0.00400618890983	0.00571043041306	-0.0153130803242	-0.000166244162283	60500	7.03101115824e-09	5.63460523724e-06	0.00012896742633	-25261.8895676	-58608.6203273	103588.084463	-50190.7223497	-50182.5267151	-75452.6119173	3	0.0395107072944	7.64568802494e-05	8.58918070082e-08
nan	9.26747440611e-05	0.0168924925993	0.00401924800268	0.00572205520006	-0.0153772571026	-0.000167280099708	60600	1.34874321696e-09	5.63887065719e-06	0.000129302289816	-25556.002329	-58863.8731367	104067.076452	-50339.0098676	-50357.597346	-75895.0121966	3	0.0395758841907	1.45535143433e-05	8.58918070082e-08
nan	9.20161252575e-05	0.0169781711434	0.00406535004604	0.00577005086022	-0.0154414292553	-0.0001673430041	60700	2.09113795111e-09	5.64239448838e-06	0.000130026472499	-25584.8836634	-58563.3138491	103560.973089	-50025.2192885	-50054.6193068	-75610.1029519	3	0.0396410606534	2.2725777088e-05	8.58918070082e-08
nan	9.18580416538e-05	0.0170519339776	0.00408618160582	0.00580069374396	-0.0155055965493	-0.00016802482045	60800	1.69686315095e-09	5.64662580613e-06	0.000130849625614	-25492.91323	-58502.5089485	103443.116318	-49996.7940409	-50021.0255337	-75489.7072709	3	0.0397062364316	1.84726684827e-05	8.58918070082e-08
nan	9.29850799782e-05	0.0171107014463	0.0040821110368	0.00580474114734	-0.0155697608743	-0.000169419018626	60900	1.07525459197e-09	5.64902539109e-06	0.000131120024787	-25756.5440105	-58936.3051641	104226.708966	-50360.0265548	-50332.3183723	-76116.5705653	3	0.0397714134226	1.15637325066e-05	8.58918070082e-08
nan	9.28682595568e-05	0.01718921526	0.00411573758825	0.00584040741381	-0.0156339203849	-0.000169831637911	61000	1.55691275961e-09	5.65169560652e-06	0.000131658790172	-25902.2393632	-58846.5145971	104096.054285	-50211.8107724	-50213.6828835	-76114.0501356	3	0.03983658979	1.67647457489e-05	8.58918070082e-08
nan	9.18931561898e-05	0.0172740091765	0.00415971178612	0.00588715666032	-0.0156980755936	-0.000169960052017	61100	2.4141135401e-09	5.65651622896e-06	0.000132749726782	-25674.3424157	-58460.082698	103401.03473	-49893.8256547	-49918.2543689	-75568.1680704	3	0.0399017660298	2.62708741347e-05	8.58918070082e-08
nan	9.28618081868e-05	0.0173325033316	0.00415610262287	0.0058902172887	-0.0157622277302	-0.000171372348233	61200	1.14651866025e-09	5.6597966765e-06	0.000133185347904	-25840.0200831	-58840.1799787	104074.602874	-50224.6115325	-50231.2967881	-76064.6316155	3	0.0399669433842	1.23465037202e-05	8.58918070082e-08
nan	9.3577515468e-05	0.0174000384245	0.00416901718503	0.00590816957574	-0.0158263756164	-0.000172330258638	61300	7.4070526548e-10	5.66175739137e-06	0.000133439498762	-26167.8820942	-59082.060007	104539.595176	-50358.518193	-50361.2615408	-76526.4002871	3	0.04003212068	7.91541923053e-06	8.58918070082e-08
nan	9.25949877396e-05	0.0174890374972	0.00421855327138	0.00596336107608	-0.015890518102	-0.000172254682351	61400	2.28830708285e-09	5.66494261054e-06	0.000134347014438	-26036.5459328	-58669.9361972	103817.515135	-49984.5096115	-50004.243436	-76021.0555443	3	0.0400972967482	2.47130772271e-05	8.58918070082e-08
nan	9.24068244973e-05	0.0175600307472	0.00423475199959	0.00598919751218	-0.0159546566401	-0.000173078392391	61500	1.30485212442e-09	5.66967314857e-06	0.000135339706401	-25802.9027882	-58609.8711087	103678.480402	-50009.2225105	-50008.265517	-75812.1252987	3	0.0401624730382	1.41207333064e-05	8.58918070082e-08
nan	9.37032207912e-05	0.0176170520415	0.0042292758765	0.00598934163616	-0.0160187869378	-0.000174551557391	61600	6.52451390925e-10	5.67186469397e-06	0.000135522810135	-26155.1121857	-59108.3342781	104583.705247	-50395.8080263	-50378.274596	-76550.9202121	3	0.0402276452457	6.96295586658e-06	8.58918070082e-08
nan	9.34450932918e-05	0.017698229269	0.00426816854876	0.00602909686212	-0.0160829116619	-0.000174838185979	61700	1.5226897992e-09	5.67401142888e-06	0.000136077764845	-26276.5703527	-58953.4015108	104339.587154	-50193.2765948	-50197.0809902	-76469.8469475	3	0.0402928160089	1.62950214459e-05	8.58918070082e-08
nan	9.22601145523e-05	0.0177835046399	0.00431232874397	0.00607557888472	-0.0161475756476	-0.000174989488214	61800	3.10030416517e-09	5.6790929956e-06	0.000137396160876	-25903.3916317	-58496.8476749	103501.806205	-49855.7487822	-49875.6538287	-75759.1404139	3	0.0403585335937	3.36039487942e-05	8.58918070082e-08
nan	9.3411390174e-05	0.0178383183476	0.00430254522662	0.00607098393253	-0.0162122441424	-0.000176610135417	61900	6.13813060375e-10	5.68287525805e-06	0.000137860496418	-26051.5114073	-58967.7218899	104326.361118	-50283.0936546	-50285.466953	-76334.605062	3	0.0404242655163	6.57107296264e-06	8.58918070082e-08
nan	9.40362126252e-05	0.0179087301923	0.00432046862605	0.00609247210066	-0.0162769146847	-0.000177461211879	62000	7.90675752546e-10	5.68437122538e-06	0.000138101320374	-26409.5027945	-59165.130922	104721.467045	-50363.3442458	-50359.2014798	-76772.8470403	3	0.0404900038662	8.4082049933e-06	8.58918070082e-08
nan	9.27818708142e-05	0.0180005964007	0.00437560321348	0.00615046534212	-0.0163415832578	-0.000177287264448	62100	2.23742802843e-09	5.68797584609e-06	0.000139178319385	-26191.7366776	-58648.4189157	103807.476644	-49912.931833	-49927.6564034	-76104.6685106	3	0.0405557445769	2.4114926858e-05	8.58918070082e-08
nan	9.31188742802e-05	0.018066126551	0.00438428822226	0.00616422617054	-0.0164062567656	-0.000178403205596	62200	1.04406393535e-09	5.69206579052e-06	0.000139939067038	-26160.74308	-58795.1283977	104050.880845	-50069.6811848	-50085.2797437	-76230.4242647	3	0.0406214945565	1.12121623401e-05	8.58918070082e-08
nan	9.43294761341e-05	0.0181255634417	0.00438194608335	0.00616789973881	-0.0164709323177	-0.000179798529186	62300	1.41334371806e-09	5.69432259599e-06	0.000140132956125	-26532.3045592	-59251.7236128	104887.157824	-50402.093918	-50418.6784432	-76934.3984772	3	0.0406872509673	1.49830548837e-05	8.58918070082e-08
nan	9.3492965492e-05	0.0182118251379	0.00442383582403	0.00621884223275	-0.0165356056055	-0.000179905018096	62400	5.8233549701e-09	5.7005859823e-06	0.000141076108303	-26416.0504191	-58882.6654255	104240.179746	-50064.1419109	-50103.6620357	-76480.19233	3	0.0407530094438	6.22865574908e-05	8.58918070082e-08
nan	9.25816558962e-05	0.0182901890446	0.00444591896811	0.00626063100347	-0.0166002806981	-0.00018043981148	62500	6.89935071805e-09	5.71318781447e-06	0.000142492892159	-25989.5844992	-58544.9058856	103594.706785	-49863.1946529	-49918.7438518	-75852.7791521	3	0.0408187740386	7.45217899946e-05	8.58918070082e-08
nan	9.36856093113e-05	0.0183421057464	0.00442015725485	0.00625892794757	-0.0166649594659	-0.000182242580881	62600	4.92627432102e-09	5.72617786323e-06	0.000143181960089	-26013.5533028	-58993.9587411	104360.801051	-50306.9585976	-50354.4057254	-76320.5119004	3	0.0408845466773	5.25830419126e-05	8.58918070082e-08
nan	9.33806972342e-05	0.0184147256884	0.00442975118894	0.00629274791293	-0.0167296368845	-0.000183034729523	62700	1.63350126665e-08	5.75127365978e-06	0.00014425614839	-25934.1178468	-58884.0300012	104162.500697	-50228.7833343	-50260.4054881	-76162.9011811	3	0.040950322321	0.000174929221459	8.58918070082e-08
nan	9.21368311416e-05	0.0184976806296	0.00445272970594	0.00634730406319	-0.0167943180264	-0.000183359408407	62800	4.01071680423e-09	5.78620513225e-06	0.000145797603759	-25497.9970515	-58407.5990966	103283.801578	-49903.7319974	-49917.3362435	-75401.7290489	3	0.0410161060269	4.35300059111e-05	8.58918070082e-08
nan	9.32638375165e-05	0.0185561816523	0.00443867386849	0.00635641269159	-0.0168590055903	-0.000184842339544	62900	8.69626169179e-10	5.79372025227e-06	0.000146146612362	-25709.6632516	-58855.4137822	104086.186268	-50312.6115524	-50231.3549903	-76022.2748039	3	0.0410819005653	9.32436614594e-06	8.58918070082e-08
nan	9.38937559593e-05	0.0186265937768	0.00445899460606	0.00637620708305	-0.0169236918568	-0.000185680732966	63000	1.01304517948e-09	5.79568325595e-06	0.000146367893426	-26124.4367487	-59054.4826151	104489.775858	-50362.1309491	-50314.7491984	-76486.5676978	3	0.0411476981915	1.0789271013e-05	8.58918070082e-08
nan	9.29172118065e-05	0.0187161090951	0.00451731567644	0.00642508019227	-0.0169883767106	-0.000185588016537	63100	1.80811656607e-09	5.79962738858e-06	0.000147249139194	-26074.0363255	-58638.2051642	103769.444879	-49938.0962451	-49964.3866769	-76012.1325706	3	0.0412134987115	1.94594363189e-05	8.58918070082e-08
nan	9.32981272694e-05	0.0187830121891	0.00453252378674	0.0064382287339	-0.0170530638241	-0.000186618993725	63200	1.67906366555e-09	5.80310511138e-06	0.000147882263867	-26130.6246293	-58781.6963142	104019.024528	-50050.1511703	-50114.1619726	-76180.7757996	3	0.0412793058231	1.79967563626e-05	8.58918070082e-08
nan	9.43641123327e-05	0.0188440401078	0.00453102722012	0.00644595018859	-0.0171177500297	-0.000187945681062	63300	7.9471519379e-10	5.80657629548e-06	0.000148150523038	-26398.9630447	-59179.9153065	104741.840453	-50370.069104	-50400.6446667	-76769.0321487	3	0.041345116374	8.42179483434e-06	8.58918070082e-08
nan	9.38599169411e-05	0.0189297548001	0.00456924532585	0.00649781265356	-0.0171824341891	-0.000188090997082	63400	1.51521855395e-09	5.81021867244e-06	0.000148807492269	-26469.526884	-58948.8917513	104363.509833	-50120.7283187	-50135.6917326	-76590.2552027	3	0.0414109291858	1.61434039506e-05	8.58918070082e-08
nan	9.2980231648e-05	0.0190122884369	0.00459918454879	0.00654610605604	-0.0172471188492	-0.000188425278569	63500	1.80409117347e-09	5.81552816126e-06	0.000150003024492	-26169.9482519	-58625.7996312	103765.688257	-49898.4207241	-49910.6091936	-76068.368976	3	0.0414767468127	1.9402954171e-05	8.58918070082e-08
nan	9.42123617433e-05	0.0190681649199	0.00458624669227	0.00654695943666	-0.0173118045514	-0.000190018542491	63600	1.08640440208e-09	5.81849159812e-06	0.000150361704575	-26389.8031726	-59113.1361352	104632.542718	-50327.8745308	-50293.8561714	-76717.6777034	3	0.0415425698269	1.15314421799e-05	8.58918070082e-08
nan	9.44187740725e-05	0.0191413443885	0.00460927216559	0.00657292175335	-0.0173764891369	-0.000190742194701	63700	1.18273565375e-09	5.82329596778e-06	0.000150888952708	-26551.5718102	-59165.0148593	104746.408282	-50320.558989	-50302.3547898	-76872.1307992	3	0.0416083960596	1.25264881414e-05	8.58918070082e-08
nan	9.3299963043e-05	0.0192311573355	0.00466183399029	0.00662647662381	-0.0174411732365	-0.000190675800694	63800	3.1453720435e-09	5.82978978358e-06	0.000151932895796	-26410.3369327	-58712.8293776	103950.118554	-49891.0613868	-49946.0284263	-76301.3983195	3	0.0416742261247	3.37124682681e-05	8.58918070082e-08
nan	9.37010509954e-05	0.0192951185995	0.00466272405217	0.00664119106624	-0.0175058615156	-0.000191890448545	63900	6.302572491e-10	5.83546962532e-06	0.000152731132506	-26363.271835	-58898.3732193	104255.54272	-50088.084031	-50155.6797607	-76451.355866	3	0.0417400647302	6.7262559214e-06	8.58918070082e-08
nan	9.48456275015e-05	0.0193578432691	0.00465888976383	0.0066555693381	-0.0175705503324	-0.000193160164867	64000	4.01994612946e-10	5.83702126453e-06	0.000152867851518	-26744.232253	-59324.1862012	105047.732419	-50411.5525138	-50405.2213228	-77155.7847668	3	0.0418059082551	4.23840954545e-06	8.58918070082e-08
nan	9.41070970281e-05	0.0194472103206	0.0047028221481	0.00671385810599	-0.0176352363872	-0.000193142368923	64100	1.54504601354e-09	5.83940155859e-06	0.000153594894118	-26744.3145477	-58997.4511748	104493.733617	-50082.7492595	-50082.5404578	-76827.0638071	3	0.0418717533375	1.64179542493e-05	8.58918070082e-08
nan	9.33472148752e-05	0.0195270580088	0.00473093824178	0.00675551462426	-0.0176999220336	-0.000193603911033	64200	2.21450433705e-09	5.84393213414e-06	0.000154795518805	-26461.322955	-58736.2715461	104000.630071	-49906.0165555	-49935.4585722	-76367.3395105	3	0.0419376023162	2.37233037966e-05	8.58918070082e-08
nan	9.45389711047e-05	0.0195822753355	0.00471771097436	0.00675480757199	-0.0177646076552	-0.000195226533622	64300	2.81942832764e-09	5.84922885931e-06	0.000155223116667	-26619.2231793	-59217.9453772	104848.134705	-50353.2684655	-50328.0760214	-76972.4916448	3	0.0420034556021	2.98229216449e-05	8.58918070082e-08
nan	9.46100605267e-05	0.0196579232398	0.00474441478548	0.00678534081477	-0.0178292911938	-0.000195838308222	64400	1.29113927403e-09	5.85510634611e-06	0.000155774683568	-26763.4933952	-59208.3492758	104856.125487	-50294.6165089	-50272.3214143	-77058.1099041	3	0.0420693111251	1.36469553749e-05	8.58918070082e-08
nan	9.36178552471e-05	0.0197476961811	0.00479741848787	0.0068382750405	-0.0178939731414	-0.000195781256145	64500	1.64306370662e-09	5.86069794146e-06	0.00015670251393	-26688.8430765	-58811.8530013	104167.601527	-49906.6482706	-49933.4193862	-76595.4913471	3	0.0421351693603	1.75507514275e-05	8.58918070082e-08
nan	9.43345917535e-05	0.019811069968	0.00480274838808	0.00684827448293	-0.0179586535632	-0.000197006532866	64600	5.74039122248e-10	5.86378646774e-06	0.000157198554883	-26846.1920938	-59102.2925967	104686.716125	-50145.8609935	-50168.9637094	-76992.0530873	3	0.0422010303788	6.08513920055e-06	8.58918070082e-08
nan	9.52933571816e-05	0.0198758801178	0.00480957699648	0.00686135750212	-0.0180233280168	-0.00019815366651	64700	7.34013680369e-10	5.86486635105e-06	0.000157397808888	-27206.0178915	-59450.0090294	105338.230094	-50377.4212141	-50389.1667686	-77583.4391056	3	0.0422668897026	7.70267416406e-06	8.58918070082e-08
nan	9.44355093595e-05	0.0199650995732	0.00485678859066	0.00691672947696	-0.0180879976475	-0.000198140189158	64800	1.86313155466e-09	5.86749387583e-06	0.000158246968116	-27130.6754695	-59095.2710125	104722.792409	-50040.5375613	-50074.0624453	-77171.2130308	3	0.0423327484409	1.97291417953e-05	8.58918070082e-08
nan	9.39698738573e-05	0.0200432487274	0.00488052637023	0.00695652011591	-0.0181526612312	-0.0001986970652	64900	9.71450759204e-10	5.87157594861e-06	0.000159251336941	-26954.8436897	-58937.2774926	104426.229781	-49945.9012801	-49965.1862278	-76900.7449698	3	0.0423986053704	1.0337895746e-05	8.58918070082e-08
nan	9.53562681096e-05	0.0201003485695	0.00487088489713	0.00695900495029	-0.0182173198642	-0.000200234101289	65000	4.40666592333e-10	5.87311601618e-06	0.000159405101586	-27321.5744039	-59473.7916945	105401.737118	-50375.4650482	-50348.8705832	-77697.0394521	3	0.0424644615837	4.62126508377e-06	8.58918070082e-08
nan	9.53387418905e-05	0.0201796867912	0.00490361477398	0.00699597925016	-0.0182819746053	-0.000200683452412	65100	1.03996758988e-09	5.87457962016e-06	0.000159884251385	-27501.1208299	-59424.4243444	105346.698345	-50256.155982	-50259.8402394	-77757.2768119	3	0.0425303181592	1.09081320904e-05	8.58918070082e-08
nan	9.40597832903e-05	0.0202702519064	0.00495400700202	0.00705281978501	-0.0183466253043	-0.00020062351507	65200	2.03694896373e-09	5.8783124913e-06	0.000161092362488	-27206.9064065	-58939.4251787	104470.481306	-49852.7197916	-49905.9295464	-77059.6261981	3	0.0425961749558	2.165589684e-05	8.58918070082e-08
nan	9.48983811893e-05	0.0203300745714	0.00494786075046	0.00706085493829	-0.0184112719173	-0.000202045680981	65300	1.76083902392e-09	5.88175278126e-06	0.000161662584558	-27276.1572807	-59281.2901276	105065.171234	-50187.1039236	-50193.5052551	-77463.2612042	3	0.0426620319278	1.85549953735e-05	8.58918070082e-08
nan	9.53479882901e-05	0.0203947960904	0.00495243099404	0.00707541719071	-0.018475919636	-0.000203208482807	65400	5.36154833679e-09	5.89267484826e-06	0.000162374023121	-27305.8929311	-59456.6789491	105367.307653	-50352.9744111	-50358.195094	-77658.8673422	3	0.0427278943107	5.62313734452e-05	8.58918070082e-08
nan	9.45475761733e-05	0.020482111177	0.0049949295059	0.00712845240184	-0.0185405696744	-0.000203298516621	65500	1.88571545046e-09	5.90386093387e-06	0.000163265765899	-27276.1270867	-59126.3298138	104799.489378	-50019.1011398	-50064.660075	-77295.2282265	3	0.042793763383	1.99446197014e-05	8.58918070082e-08
nan	9.42653118174e-05	0.0205578946128	0.00501165490528	0.00716632595528	-0.0186052175027	-0.000203982554898	65600	4.90705059301e-09	5.91324177505e-06	0.000164207534718	-27145.6320394	-59035.0684562	104623.485322	-49975.4384639	-50008.6964014	-77121.0705033	3	0.0428596345885	5.20557403185e-05	8.58918070082e-08
nan	9.49344605311e-05	0.0206162936358	0.0049989261782	0.00717485463453	-0.0186698623807	-0.000205479222462	65700	2.20572856843e-08	5.93625093503e-06	0.000164997675925	-27085.5043311	-59305.024567	105075.022202	-50284.2594587	-50261.0504524	-77369.7637899	3	0.0429255071343	0.000232342244965	8.58918070082e-08
nan	9.47690421157e-05	0.0206885488824	0.00501430796826	0.00720354820612	-0.0187345046292	-0.000206288842156	65800	2.13595841746e-09	5.95489218051e-06	0.00016598450536	-27031.2872398	-59236.1238992	104948.865081	-50232.7582151	-50211.5680277	-77264.0454549	3	0.0429913813366	2.25385671288e-05	8.58918070082e-08
nan	9.43809590329e-05	0.0207705239018	0.00504855145515	0.00724699905233	-0.0187991434937	-0.000206632805528	65900	1.27155390258e-09	5.96136284575e-06	0.000166713582508	-27103.2083879	-59077.7553419	104691.384949	-50043.7205782	-50042.6164814	-77146.9289661	3	0.0430572564376	1.34725681494e-05	8.58918070082e-08
nan	9.4678396228e-05	0.0208413110037	0.00506437584638	0.00727118739497	-0.0188637794598	-0.000207514748087	66000	1.05709302313e-09	5.96454394706e-06	0.000167289942543	-27224.6125222	-59191.5678038	104904.135249	-50113.6253669	-50122.8401552	-77338.2378892	3	0.0431231329192	1.11650921989e-05	8.58918070082e-08
nan	9.53013468382e-05	0.0209094730779	0.00507472844781	0.00729166816044	-0.0189284117404	-0.000208519370498	66100	9.75327445687e-10	5.96641444213e-06	0.000167675624089	-27451.9201655	-59418.6150558	105329.324855	-50270.6324861	-50262.6600296	-77722.5526516	3	0.0431890099923	1.02341412587e-05	8.58918070082e-08
nan	9.48022326825e-05	0.020990652347	0.00510748257798	0.00733386215112	-0.0189930401363	-0.000208904031346	66200	2.61633442542e-09	5.96953634991e-06	0.00016856067307	-27390.4794008	-59226.6419835	104991.484781	-50090.4104669	-50108.6256158	-77480.8898677	3	0.0432548874476	2.75978144331e-05	8.58918070082e-08
nan	9.41411420881e-05	0.0210662281286	0.00512736505953	0.0073689554583	-0.019057664877	-0.000209579719323	66300	2.40057075206e-09	5.97631286681e-06	0.000169881674873	-27047.4259746	-59023.003873	104587.849385	-50002.8386426	-50015.9083592	-77050.2646172	3	0.0433207655145	2.54996986314e-05	8.58918070082e-08
nan	9.5102370891e-05	0.0211273740219	0.00512385858925	0.00737902782546	-0.0191222894699	-0.0002109250842	66400	1.30784771485e-09	5.97992040545e-06	0.000170266441605	-27267.9090839	-59395.5438187	105261.988644	-50322.7467279	-50273.2289166	-77590.6558118	3	0.0433866477351	1.37519990574e-05	8.58918070082e-08
nan	9.51245115319e-05	0.0212042726779	0.0051530236142	0.00741147908271	-0.0191869097365	-0.000211491450333	66500	1.4708727173e-09	5.98301183559e-06	0.000170818910888	-27437.1221292	-59378.4193131	105259.170673	-50237.068736	-50223.9983381	-77674.1908652	3	0.0434525299282	1.54626046811e-05	8.58918070082e-08
